      #Energy        TDOS-UP        TDOS-DOWN
     -22.98893       0.00369      -0.00369
     -22.97593       0.00370      -0.00370
     -22.96193       0.00371      -0.00371
     -22.94893       0.00372      -0.00372
     -22.93593       0.00373      -0.00373
     -22.92193       0.00374      -0.00374
     -22.90893       0.00375      -0.00375
     -22.89593       0.00376      -0.00376
     -22.88193       0.00377      -0.00377
     -22.86893       0.00378      -0.00378
     -22.85593       0.00379      -0.00379
     -22.84193       0.00380      -0.00380
     -22.82893       0.00381      -0.00381
     -22.81593       0.00382      -0.00382
     -22.80193       0.00383      -0.00383
     -22.78893       0.00384      -0.00384
     -22.77593       0.00385      -0.00385
     -22.76193       0.00386      -0.00386
     -22.74893       0.00387      -0.00387
     -22.73593       0.00388      -0.00388
     -22.72193       0.00389      -0.00389
     -22.70893       0.00390      -0.00390
     -22.69593       0.00391      -0.00391
     -22.68193       0.00392      -0.00392
     -22.66893       0.00393      -0.00393
     -22.65593       0.00394      -0.00394
     -22.64193       0.00395      -0.00395
     -22.62893       0.00396      -0.00396
     -22.61593       0.00397      -0.00397
     -22.60193       0.00398      -0.00398
     -22.58893       0.00399      -0.00399
     -22.57593       0.00400      -0.00400
     -22.56193       0.00401      -0.00401
     -22.54893       0.00402      -0.00402
     -22.53593       0.00404      -0.00404
     -22.52193       0.00405      -0.00405
     -22.50893       0.00406      -0.00406
     -22.49593       0.00407      -0.00407
     -22.48193       0.00408      -0.00408
     -22.46893       0.00409      -0.00409
     -22.45593       0.00411      -0.00411
     -22.44193       0.00412      -0.00412
     -22.42893       0.00413      -0.00413
     -22.41593       0.00414      -0.00414
     -22.40193       0.00415      -0.00415
     -22.38893       0.00417      -0.00417
     -22.37593       0.00418      -0.00418
     -22.36193       0.00419      -0.00419
     -22.34893       0.00420      -0.00420
     -22.33593       0.00421      -0.00421
     -22.32193       0.00422      -0.00422
     -22.30893       0.00424      -0.00424
     -22.29593       0.00425      -0.00425
     -22.28193       0.00426      -0.00426
     -22.26893       0.00427      -0.00427
     -22.25493       0.00428      -0.00428
     -22.24193       0.00430      -0.00430
     -22.22893       0.00431      -0.00431
     -22.21493       0.00432      -0.00432
     -22.20193       0.00433      -0.00433
     -22.18893       0.00435      -0.00435
     -22.17493       0.00436      -0.00436
     -22.16193       0.00437      -0.00437
     -22.14893       0.00438      -0.00438
     -22.13493       0.00439      -0.00439
     -22.12193       0.00441      -0.00441
     -22.10893       0.00442      -0.00442
     -22.09493       0.00443      -0.00443
     -22.08193       0.00444      -0.00444
     -22.06893       0.00445      -0.00445
     -22.05493       0.00447      -0.00447
     -22.04193       0.00448      -0.00448
     -22.02893       0.00449      -0.00449
     -22.01493       0.00450      -0.00450
     -22.00193       0.00455      -0.00455
     -21.98893       0.00460      -0.00460
     -21.97493       0.00466      -0.00466
     -21.96193       0.00471      -0.00471
     -21.94893       0.00476      -0.00476
     -21.93493       0.00481      -0.00481
     -21.92193       0.00486      -0.00486
     -21.90893       0.00491      -0.00491
     -21.89493       0.00496      -0.00496
     -21.88193       0.00500      -0.00500
     -21.86893       0.00502      -0.00502
     -21.85493       0.00503      -0.00503
     -21.84193       0.00504      -0.00504
     -21.82893       0.00505      -0.00505
     -21.81493       0.00507      -0.00507
     -21.80193       0.00508      -0.00508
     -21.78893       0.00509      -0.00509
     -21.77493       0.00510      -0.00510
     -21.76193       0.00511      -0.00511
     -21.74893       0.00512      -0.00512
     -21.73493       0.00513      -0.00513
     -21.72193       0.00514      -0.00514
     -21.70893       0.00515      -0.00515
     -21.69493       0.00516      -0.00516
     -21.68193       0.00517      -0.00517
     -21.66893       0.00517      -0.00517
     -21.65493       0.00518      -0.00518
     -21.64193       0.00519      -0.00519
     -21.62893       0.00520      -0.00520
     -21.61493       0.00520      -0.00521
     -21.60193       0.00521      -0.00521
     -21.58893       0.00522      -0.00522
     -21.57493       0.00522      -0.00522
     -21.56193       0.00523      -0.00523
     -21.54893       0.00523      -0.00523
     -21.53493       0.00524      -0.00524
     -21.52193       0.00524      -0.00524
     -21.50893       0.00525      -0.00525
     -21.49493       0.00525      -0.00525
     -21.48193       0.00525      -0.00525
     -21.46893       0.00525      -0.00525
     -21.45493       0.00525      -0.00525
     -21.44193       0.00530      -0.00530
     -21.42893       0.00534      -0.00534
     -21.41493       0.00539      -0.00539
     -21.40193       0.00543      -0.00543
     -21.38893       0.00547      -0.00547
     -21.37493       0.00551      -0.00551
     -21.36193       0.00555      -0.00555
     -21.34893       0.00559      -0.00559
     -21.33493       0.00562      -0.00562
     -21.32193       0.00564      -0.00564
     -21.30893       0.00564      -0.00564
     -21.29493       0.00564      -0.00564
     -21.28193       0.00563      -0.00563
     -21.26893       0.00562      -0.00562
     -21.25493       0.00562      -0.00562
     -21.24193       0.00561      -0.00561
     -21.22793       0.00560      -0.00560
     -21.21493       0.00560      -0.00560
     -21.20193       0.00559      -0.00559
     -21.18793       0.00558      -0.00558
     -21.17493       0.00556      -0.00556
     -21.16193       0.00555      -0.00555
     -21.14793       0.00554      -0.00554
     -21.13493       0.00553      -0.00553
     -21.12193       0.00551      -0.00551
     -21.10793       0.00550      -0.00550
     -21.09493       0.00548      -0.00548
     -21.08193       0.00547      -0.00547
     -21.06793       0.00545      -0.00545
     -21.05493       0.00543      -0.00543
     -21.04193       0.00542      -0.00542
     -21.02793       0.00540      -0.00540
     -21.01493       0.00539      -0.00539
     -21.00193       0.00537      -0.00537
     -20.98793       0.00536      -0.00536
     -20.97493       0.00535      -0.00535
     -20.96193       0.00534      -0.00534
     -20.94793       0.00533      -0.00533
     -20.93493       0.00531      -0.00531
     -20.92193       0.00530      -0.00530
     -20.90793       0.00528      -0.00528
     -20.89493       0.00526      -0.00526
     -20.88193       0.00524      -0.00524
     -20.86793       0.00522      -0.00522
     -20.85493       0.00520      -0.00520
     -20.84193       0.00518      -0.00518
     -20.82793       0.00516      -0.00516
     -20.81493       0.00513      -0.00513
     -20.80193       0.00511      -0.00511
     -20.78793       0.00509      -0.00509
     -20.77493       0.00507      -0.00507
     -20.76193       0.00505      -0.00505
     -20.74793       0.00504      -0.00504
     -20.73493       0.00503      -0.00503
     -20.72193       0.00502      -0.00502
     -20.70793       0.00502      -0.00502
     -20.69493       0.00501      -0.00501
     -20.68193       0.00501      -0.00501
     -20.66793       0.00502      -0.00502
     -20.65493       0.00502      -0.00502
     -20.64193       0.00502      -0.00502
     -20.62793       0.00503      -0.00503
     -20.61493       0.00503      -0.00503
     -20.60193       0.00504      -0.00504
     -20.58793       0.00505      -0.00505
     -20.57493       0.00506      -0.00506
     -20.56193       0.00507      -0.00507
     -20.54793       0.00508      -0.00508
     -20.53493       0.00509      -0.00509
     -20.52193       0.00510      -0.00510
     -20.50793       0.00512      -0.00512
     -20.49493       0.00513      -0.00513
     -20.48193       0.00515      -0.00515
     -20.46793       0.00516      -0.00516
     -20.45493       0.00518      -0.00518
     -20.44193       0.00520      -0.00520
     -20.42793       0.00522      -0.00522
     -20.41493       0.00524      -0.00524
     -20.40193       0.00526      -0.00526
     -20.38793       0.00528      -0.00528
     -20.37493       0.00530      -0.00530
     -20.36193       0.00532      -0.00532
     -20.34793       0.00542      -0.00542
     -20.33493       0.00552      -0.00552
     -20.32193       0.00562      -0.00562
     -20.30793       0.00573      -0.00573
     -20.29493       0.00584      -0.00584
     -20.28193       0.00595      -0.00595
     -20.26793       0.00605      -0.00605
     -20.25493       0.00615      -0.00615
     -20.24093       0.00625      -0.00625
     -20.22793       0.00632      -0.00632
     -20.21493       0.00636      -0.00636
     -20.20093       0.00640      -0.00640
     -20.18793       0.00644      -0.00644
     -20.17493       0.00648      -0.00648
     -20.16093       0.00652      -0.00652
     -20.14793       0.00656      -0.00656
     -20.13493       0.00659      -0.00659
     -20.12093       0.00663      -0.00663
     -20.10793       0.00667      -0.00667
     -20.09493       0.00670      -0.00670
     -20.08093       0.00678      -0.00678
     -20.06793       0.00685      -0.00685
     -20.05493       0.00692      -0.00692
     -20.04093       0.00698      -0.00698
     -20.02793       0.00705      -0.00705
     -20.01493       0.00711      -0.00711
     -20.00093       0.00717      -0.00717
     -19.98793       0.00723      -0.00723
     -19.97493       0.00729      -0.00729
     -19.96093       0.00735      -0.00735
     -19.94793       0.00741      -0.00741
     -19.93493       0.00748      -0.00748
     -19.92093       0.00756      -0.00756
     -19.90793       0.00760      -0.00760
     -19.89493       0.00762      -0.00762
     -19.88093       0.00764      -0.00764
     -19.86793       0.00766      -0.00766
     -19.85493       0.00771      -0.00771
     -19.84093       0.00775      -0.00775
     -19.82793       0.00780      -0.00780
     -19.81493       0.00783      -0.00783
     -19.80093       0.00788      -0.00788
     -19.78793       0.00791      -0.00791
     -19.77493       0.00792      -0.00792
     -19.76093       0.00794      -0.00794
     -19.74793       0.00796      -0.00796
     -19.73493       0.00799      -0.00799
     -19.72093       0.00802      -0.00802
     -19.70793       0.00806      -0.00806
     -19.69493       0.00809      -0.00809
     -19.68093       0.00814      -0.00814
     -19.66793       0.00818      -0.00818
     -19.65493       0.00823      -0.00823
     -19.64093       0.00829      -0.00829
     -19.62793       0.00834      -0.00834
     -19.61493       0.00841      -0.00841
     -19.60093       0.00847      -0.00847
     -19.58793       0.00854      -0.00854
     -19.57493       0.00858      -0.00858
     -19.56093       0.00845      -0.00845
     -19.54793       0.00815      -0.00815
     -19.53493       0.00768      -0.00768
     -19.52093       0.00744      -0.00744
     -19.50793       0.00747      -0.00747
     -19.49493       0.00751      -0.00751
     -19.48093       0.00754      -0.00754
     -19.46793       0.00757      -0.00757
     -19.45493       0.00761      -0.00761
     -19.44093       0.00764      -0.00764
     -19.42793       0.00768      -0.00768
     -19.41493       0.00771      -0.00771
     -19.40093       0.00775      -0.00775
     -19.38793       0.00778      -0.00778
     -19.37493       0.00780      -0.00780
     -19.36093       0.00776      -0.00776
     -19.34793       0.00771      -0.00771
     -19.33493       0.00766      -0.00766
     -19.32093       0.00761      -0.00761
     -19.30793       0.00756      -0.00756
     -19.29493       0.00750      -0.00750
     -19.28093       0.00745      -0.00745
     -19.26793       0.00743      -0.00743
     -19.25393       0.00741      -0.00741
     -19.24093       0.00739      -0.00739
     -19.22793       0.00736      -0.00736
     -19.21393       0.00734      -0.00734
     -19.20093       0.00731      -0.00731
     -19.18793       0.00728      -0.00728
     -19.17393       0.00725      -0.00725
     -19.16093       0.00722      -0.00722
     -19.14793       0.00719      -0.00719
     -19.13393       0.00716      -0.00716
     -19.12093       0.00712      -0.00712
     -19.10793       0.00709      -0.00709
     -19.09393       0.00705      -0.00705
     -19.08093       0.00701      -0.00701
     -19.06793       0.00697      -0.00697
     -19.05393       0.00773      -0.00774
     -19.04093       0.00843      -0.00843
     -19.02793       0.00705      -0.00704
     -19.01393       0.00647      -0.00647
     -19.00093       0.00648      -0.00648
     -18.98793       0.00648      -0.00648
     -18.97393       0.00647      -0.00647
     -18.96093       0.00646      -0.00646
     -18.94793       0.00644      -0.00644
     -18.93393       0.00641      -0.00641
     -18.92093       0.00638      -0.00638
     -18.90793       0.00634      -0.00634
     -18.89393       0.00630      -0.00630
     -18.88093       0.00624      -0.00624
     -18.86793       0.00619      -0.00619
     -18.85393       0.00612      -0.00612
     -18.84093       0.00605      -0.00605
     -18.82793       0.00599      -0.00599
     -18.81393       0.00594      -0.00594
     -18.80093       0.00590      -0.00590
     -18.78793       0.00586      -0.00586
     -18.77393       0.00584      -0.00584
     -18.76093       0.00586      -0.00586
     -18.74793       0.00606      -0.00606
     -18.73393       0.00622      -0.00622
     -18.72093       0.00634      -0.00634
     -18.70793       0.00641      -0.00641
     -18.69393       0.00643      -0.00643
     -18.68093       0.00642      -0.00642
     -18.66793       0.00636      -0.00636
     -18.65393       0.00625      -0.00625
     -18.64093       0.00615      -0.00615
     -18.62793       0.00610      -0.00610
     -18.61393       0.00607      -0.00607
     -18.60093       0.00604      -0.00604
     -18.58793       0.00603      -0.00603
     -18.57393       0.00602      -0.00602
     -18.56093       0.00602      -0.00602
     -18.54793       0.00603      -0.00603
     -18.53393       0.00605      -0.00605
     -18.52093       0.00607      -0.00607
     -18.50793       0.00609      -0.00609
     -18.49393       0.00611      -0.00611
     -18.48093       0.00614      -0.00614
     -18.46793       0.00617      -0.00617
     -18.45393       0.00619      -0.00619
     -18.44093       0.00622      -0.00622
     -18.42793       0.00625      -0.00625
     -18.41393       0.00628      -0.00628
     -18.40093       0.00631      -0.00631
     -18.38793       0.00634      -0.00634
     -18.37393       0.00638      -0.00638
     -18.36093       0.00641      -0.00641
     -18.34793       0.00645      -0.00645
     -18.33393       0.00648      -0.00648
     -18.32093       0.00652      -0.00652
     -18.30793       0.00648      -0.00648
     -18.29393       0.00635      -0.00635
     -18.28093       0.00622      -0.00622
     -18.26793       0.00608      -0.00608
     -18.25393       0.00595      -0.00595
     -18.24093       0.00582      -0.00582
     -18.22693       0.00569      -0.00569
     -18.21393       0.00574      -0.00574
     -18.20093       0.00580      -0.00580
     -18.18693       0.00585      -0.00585
     -18.17393       0.00591      -0.00591
     -18.16093       0.00596      -0.00596
     -18.14693       0.00602      -0.00602
     -18.13393       0.00609      -0.00609
     -18.12093       0.00615      -0.00615
     -18.10693       0.00621      -0.00621
     -18.09393       0.00628      -0.00628
     -18.08093       0.00635      -0.00635
     -18.06693       0.00642      -0.00642
     -18.05393       0.00649      -0.00649
     -18.04093       0.00676      -0.00676
     -18.02693       0.00641      -0.00641
     -18.01393       0.00628      -0.00628
     -18.00093       0.00616      -0.00616
     -17.98693       0.00605      -0.00605
     -17.97393       0.00594      -0.00594
     -17.96093       0.00583      -0.00583
     -17.94693       0.00574      -0.00574
     -17.93393       0.00564      -0.00564
     -17.92093       0.00556      -0.00556
     -17.90693       0.00547      -0.00547
     -17.89393       0.00540      -0.00540
     -17.88093       0.00532      -0.00532
     -17.86693       0.00526      -0.00526
     -17.85393       0.00520      -0.00520
     -17.84093       0.00514      -0.00514
     -17.82693       0.00509      -0.00509
     -17.81393       0.00505      -0.00505
     -17.80093       0.00498      -0.00498
     -17.78693       0.00495      -0.00495
     -17.77393       0.00491      -0.00491
     -17.76093       0.00487      -0.00487
     -17.74693       0.00482      -0.00482
     -17.73393       0.00477      -0.00477
     -17.72093       0.00472      -0.00472
     -17.70693       0.00467      -0.00467
     -17.69393       0.00462      -0.00462
     -17.68093       0.00457      -0.00457
     -17.66693       0.00453      -0.00453
     -17.65393       0.00448      -0.00448
     -17.64093       0.00443      -0.00443
     -17.62693       0.00439      -0.00439
     -17.61393       0.00435      -0.00435
     -17.60093       0.00431      -0.00431
     -17.58693       0.00427      -0.00426
     -17.57393       0.00423      -0.00423
     -17.56093       0.00419      -0.00419
     -17.54693       0.00415      -0.00415
     -17.53393       0.00411      -0.00411
     -17.52093       0.00407      -0.00407
     -17.50693       0.00404      -0.00404
     -17.49393       0.00400      -0.00400
     -17.48093       0.00396      -0.00396
     -17.46693       0.00393      -0.00393
     -17.45393       0.00389      -0.00389
     -17.44093       0.00385      -0.00385
     -17.42693       0.00382      -0.00382
     -17.41393       0.00378      -0.00378
     -17.40093       0.00375      -0.00375
     -17.38693       0.00372      -0.00372
     -17.37393       0.00369      -0.00369
     -17.36093       0.00367      -0.00367
     -17.34693       0.00365      -0.00365
     -17.33393       0.00363      -0.00363
     -17.32093       0.00361      -0.00361
     -17.30693       0.00359      -0.00359
     -17.29393       0.00358      -0.00358
     -17.28093       0.00357      -0.00357
     -17.26693       0.00356      -0.00356
     -17.25393       0.00355      -0.00355
     -17.23993       0.00354      -0.00354
     -17.22693       0.00354      -0.00354
     -17.21393       0.00353      -0.00353
     -17.19993       0.00353      -0.00353
     -17.18693       0.00353      -0.00353
     -17.17393       0.00353      -0.00353
     -17.15993       0.00364      -0.00364
     -17.14693       0.00377      -0.00377
     -17.13393       0.00390      -0.00390
     -17.11993       0.00402      -0.00402
     -17.10693       0.00412      -0.00412
     -17.09393       0.00422      -0.00422
     -17.07993       0.00430      -0.00430
     -17.06693       0.00438      -0.00438
     -17.05393       0.00444      -0.00444
     -17.03993       0.00449      -0.00449
     -17.02693       0.00453      -0.00453
     -17.01393       0.00456      -0.00456
     -16.99993       0.00458      -0.00457
     -16.98693       0.00458      -0.00458
     -16.97393       0.00457      -0.00457
     -16.95993       0.00455      -0.00455
     -16.94693       0.00452      -0.00452
     -16.93393       0.00448      -0.00448
     -16.91993       0.00442      -0.00442
     -16.90693       0.00436      -0.00436
     -16.89393       0.00428      -0.00428
     -16.87993       0.00419      -0.00419
     -16.86693       0.00409      -0.00409
     -16.85393       0.00409      -0.00409
     -16.83993       0.00409      -0.00409
     -16.82693       0.00417      -0.00417
     -16.81393       0.00433      -0.00433
     -16.79993       0.00460      -0.00460
     -16.78693       0.00495      -0.00495
     -16.77393       0.00539      -0.00539
     -16.75993       0.01097      -0.01091
     -16.74693       0.00577      -0.00577
     -16.73393       0.00534      -0.00534
     -16.71993       0.00526      -0.00526
     -16.70693       0.00520      -0.00520
     -16.69393       0.00505      -0.00505
     -16.67993       0.00492      -0.00492
     -16.66693       0.00481      -0.00481
     -16.65393       0.00496      -0.00496
     -16.63993       0.00504      -0.00504
     -16.62693       0.00504      -0.00504
     -16.61393       0.00498      -0.00498
     -16.59993       0.00492      -0.00492
     -16.58693       0.00486      -0.00486
     -16.57393       0.00485      -0.00485
     -16.55993       0.00484      -0.00484
     -16.54693       0.00484      -0.00484
     -16.53393       0.00485      -0.00485
     -16.51993       0.00486      -0.00486
     -16.50693       0.00487      -0.00487
     -16.49393       0.00488      -0.00488
     -16.47993       0.00489      -0.00489
     -16.46693       0.00490      -0.00490
     -16.45393       0.00491      -0.00491
     -16.43993       0.00492      -0.00492
     -16.42693       0.00492      -0.00492
     -16.41393       0.00491      -0.00491
     -16.39993       0.00488      -0.00488
     -16.38693       0.00483      -0.00483
     -16.37393       0.00477      -0.00477
     -16.35993       0.00474      -0.00474
     -16.34693       0.00477      -0.00477
     -16.33393       0.00481      -0.00481
     -16.31993       0.00485      -0.00485
     -16.30693       0.00490      -0.00490
     -16.29393       0.00494      -0.00494
     -16.27993       0.00499      -0.00499
     -16.26693       0.00504      -0.00504
     -16.25293       0.00509      -0.00509
     -16.23993       0.00515      -0.00515
     -16.22693       0.00521      -0.00521
     -16.21293       0.00526      -0.00526
     -16.19993       0.00532      -0.00532
     -16.18693       0.00539      -0.00539
     -16.17293       0.00546      -0.00546
     -16.15993       0.00553      -0.00553
     -16.14693       0.00562      -0.00562
     -16.13293       0.00570      -0.00570
     -16.11993       0.00579      -0.00579
     -16.10693       0.00589      -0.00589
     -16.09293       0.00599      -0.00599
     -16.07993       0.00610      -0.00610
     -16.06693       0.00621      -0.00621
     -16.05293       0.00632      -0.00632
     -16.03993       0.00644      -0.00644
     -16.02693       0.00656      -0.00656
     -16.01293       0.00668      -0.00668
     -15.99993       0.00679      -0.00679
     -15.98693       0.00691      -0.00691
     -15.97293       0.00703      -0.00703
     -15.95993       0.00715      -0.00715
     -15.94693       0.00727      -0.00727
     -15.93293       0.00740      -0.00740
     -15.91993       0.00755      -0.00755
     -15.90693       0.00775      -0.00775
     -15.89293       0.00798      -0.00798
     -15.87993       0.00825      -0.00825
     -15.86693       0.00856      -0.00856
     -15.85293       0.00891      -0.00891
     -15.83993       0.00930      -0.00930
     -15.82693       0.00971      -0.00971
     -15.81293       0.00990      -0.00990
     -15.79993       0.01011      -0.01011
     -15.78693       0.01032      -0.01032
     -15.77293       0.01052      -0.01053
     -15.75993       0.01073      -0.01073
     -15.74693       0.01094      -0.01094
     -15.73293       0.01114      -0.01114
     -15.71993       0.01133      -0.01133
     -15.70693       0.01151      -0.01151
     -15.69293       0.01168      -0.01168
     -15.67993       0.01184      -0.01184
     -15.66693       0.01200      -0.01200
     -15.65293       0.01214      -0.01214
     -15.63993       0.01228      -0.01228
     -15.62693       0.01242      -0.01242
     -15.61293       0.01256      -0.01256
     -15.59993       0.01269      -0.01269
     -15.58693       0.01282      -0.01282
     -15.57293       0.01294      -0.01294
     -15.55993       0.01306      -0.01306
     -15.54693       0.01318      -0.01318
     -15.53293       0.01329      -0.01329
     -15.51993       0.01337      -0.01337
     -15.50693       0.01335      -0.01335
     -15.49293       0.01325      -0.01325
     -15.47993       0.01315      -0.01315
     -15.46693       0.01308      -0.01308
     -15.45293       0.01300      -0.01300
     -15.43993       0.01291      -0.01291
     -15.42693       0.01282      -0.01282
     -15.41293       0.01271      -0.01271
     -15.39993       0.01260      -0.01260
     -15.38693       0.01250      -0.01250
     -15.37293       0.01238      -0.01238
     -15.35993       0.01226      -0.01226
     -15.34693       0.01213      -0.01213
     -15.33293       0.01200      -0.01200
     -15.31993       0.01185      -0.01185
     -15.30693       0.01170      -0.01170
     -15.29293       0.01154      -0.01154
     -15.27993       0.01138      -0.01138
     -15.26693       0.01120      -0.01120
     -15.25293       0.01102      -0.01102
     -15.23993       0.01085      -0.01085
     -15.22593       0.01070      -0.01070
     -15.21293       0.01056      -0.01056
     -15.19993       0.01043      -0.01043
     -15.18593       0.01031      -0.01031
     -15.17293       0.01019      -0.01019
     -15.15993       0.01007      -0.01007
     -15.14593       0.00995      -0.00995
     -15.13293       0.00984      -0.00984
     -15.11993       0.00973      -0.00973
     -15.10593       0.00962      -0.00962
     -15.09293       0.00952      -0.00952
     -15.07993       0.00943      -0.00943
     -15.06593       0.00933      -0.00933
     -15.05293       0.00924      -0.00924
     -15.03993       0.00915      -0.00915
     -15.02593       0.00907      -0.00907
     -15.01293       0.00899      -0.00899
     -14.99993       0.00891      -0.00891
     -14.98593       0.00884      -0.00884
     -14.97293       0.00877      -0.00877
     -14.95993       0.00871      -0.00871
     -14.94593       0.00865      -0.00865
     -14.93293       0.00859      -0.00859
     -14.91993       0.00853      -0.00853
     -14.90593       0.00848      -0.00848
     -14.89293       0.00843      -0.00843
     -14.87993       0.00839      -0.00839
     -14.86593       0.00851      -0.00851
     -14.85293       0.00870      -0.00870
     -14.83993       0.00894      -0.00895
     -14.82593       0.00925      -0.00925
     -14.81293       0.00954      -0.00954
     -14.79993       0.00983      -0.00983
     -14.78593       0.01197      -0.01198
     -14.77293       0.01358      -0.01359
     -14.75993       0.01255      -0.01254
     -14.74593       0.01074      -0.01074
     -14.73293       0.00919      -0.00919
     -14.71993       0.00790      -0.00789
     -14.70593       0.00735      -0.00735
     -14.69293       0.00729      -0.00728
     -14.67993       0.00723      -0.00723
     -14.66593       0.00718      -0.00718
     -14.65293       0.00715      -0.00715
     -14.63993       0.00711      -0.00711
     -14.62593       0.00707      -0.00707
     -14.61293       0.00704      -0.00704
     -14.59993       0.00700      -0.00700
     -14.58593       0.00697      -0.00697
     -14.57293       0.00694      -0.00694
     -14.55993       0.00691      -0.00691
     -14.54593       0.00688      -0.00688
     -14.53293       0.00684      -0.00684
     -14.51993       0.00681      -0.00681
     -14.50593       0.00679      -0.00679
     -14.49293       0.00676      -0.00676
     -14.47993       0.00673      -0.00673
     -14.46593       0.00670      -0.00670
     -14.45293       0.00668      -0.00668
     -14.43993       0.00665      -0.00665
     -14.42593       0.00662      -0.00662
     -14.41293       0.00659      -0.00659
     -14.39993       0.00657      -0.00657
     -14.38593       0.00654      -0.00654
     -14.37293       0.00651      -0.00651
     -14.35993       0.00649      -0.00649
     -14.34593       0.00646      -0.00646
     -14.33293       0.00643      -0.00643
     -14.31993       0.00640      -0.00640
     -14.30593       0.00638      -0.00638
     -14.29293       0.00635      -0.00635
     -14.27993       0.00632      -0.00632
     -14.26593       0.00630      -0.00630
     -14.25293       0.00627      -0.00627
     -14.23893       0.00624      -0.00624
     -14.22593       0.00622      -0.00622
     -14.21293       0.00619      -0.00619
     -14.19893       0.00616      -0.00616
     -14.18593       0.00613      -0.00613
     -14.17293       0.00611      -0.00611
     -14.15893       0.00608      -0.00608
     -14.14593       0.00605      -0.00605
     -14.13293       0.00603      -0.00603
     -14.11893       0.00600      -0.00600
     -14.10593       0.00598      -0.00598
     -14.09293       0.00595      -0.00595
     -14.07893       0.00592      -0.00592
     -14.06593       0.00590      -0.00590
     -14.05293       0.00587      -0.00587
     -14.03893       0.00585      -0.00585
     -14.02593       0.00582      -0.00582
     -14.01293       0.00580      -0.00580
     -13.99893       0.00577      -0.00577
     -13.98593       0.00574      -0.00574
     -13.97293       0.00572      -0.00572
     -13.95893       0.00569      -0.00569
     -13.94593       0.00567      -0.00567
     -13.93293       0.00564      -0.00564
     -13.91893       0.00562      -0.00562
     -13.90593       0.00559      -0.00559
     -13.89293       0.00557      -0.00557
     -13.87893       0.00554      -0.00554
     -13.86593       0.00552      -0.00552
     -13.85293       0.00549      -0.00549
     -13.83893       0.00547      -0.00547
     -13.82593       0.00544      -0.00544
     -13.81293       0.00542      -0.00542
     -13.79893       0.00539      -0.00539
     -13.78593       0.00537      -0.00537
     -13.77293       0.00534      -0.00534
     -13.75893       0.00532      -0.00532
     -13.74593       0.00530      -0.00530
     -13.73293       0.00527      -0.00527
     -13.71893       0.00522      -0.00522
     -13.70593       0.00518      -0.00518
     -13.69293       0.00515      -0.00515
     -13.67893       0.00512      -0.00512
     -13.66593       0.00509      -0.00509
     -13.65293       0.00507      -0.00507
     -13.63893       0.00506      -0.00506
     -13.62593       0.00505      -0.00505
     -13.61293       0.00504      -0.00504
     -13.59893       0.00504      -0.00504
     -13.58593       0.00504      -0.00504
     -13.57293       0.00505      -0.00505
     -13.55893       0.00506      -0.00506
     -13.54593       0.00507      -0.00507
     -13.53293       0.00510      -0.00510
     -13.51893       0.00512      -0.00512
     -13.50593       0.00515      -0.00515
     -13.49293       0.00519      -0.00519
     -13.47893       0.00523      -0.00523
     -13.46593       0.00527      -0.00527
     -13.45293       0.00533      -0.00533
     -13.43893       0.00540      -0.00540
     -13.42593       0.00547      -0.00547
     -13.41293       0.00554      -0.00554
     -13.39893       0.00562      -0.00562
     -13.38593       0.00569      -0.00569
     -13.37293       0.00576      -0.00576
     -13.35893       0.00584      -0.00584
     -13.34593       0.00592      -0.00592
     -13.33293       0.00599      -0.00600
     -13.31893       0.00607      -0.00607
     -13.30593       0.00616      -0.00616
     -13.29293       0.00624      -0.00624
     -13.27893       0.00632      -0.00633
     -13.26593       0.00641      -0.00641
     -13.25193       0.00650      -0.00650
     -13.23893       0.00659      -0.00659
     -13.22593       0.00668      -0.00668
     -13.21193       0.00677      -0.00677
     -13.19893       0.00687      -0.00687
     -13.18593       0.00696      -0.00696
     -13.17193       0.00706      -0.00706
     -13.15893       0.00716      -0.00716
     -13.14593       0.00726      -0.00726
     -13.13193       0.00736      -0.00736
     -13.11893       0.00751      -0.00751
     -13.10593       0.00768      -0.00768
     -13.09193       0.00786      -0.00786
     -13.07893       0.00805      -0.00805
     -13.06593       0.00824      -0.00824
     -13.05193       0.00843      -0.00843
     -13.03893       0.00863      -0.00863
     -13.02593       0.00883      -0.00883
     -13.01193       0.00904      -0.00904
     -12.99893       0.00924      -0.00924
     -12.98593       0.00943      -0.00943
     -12.97193       0.00958      -0.00958
     -12.95893       0.00969      -0.00969
     -12.94593       0.00979      -0.00979
     -12.93193       0.00987      -0.00987
     -12.91893       0.00996      -0.00996
     -12.90593       0.01004      -0.01004
     -12.89193       0.01012      -0.01012
     -12.87893       0.01021      -0.01021
     -12.86593       0.01029      -0.01029
     -12.85193       0.01037      -0.01037
     -12.83893       0.01045      -0.01045
     -12.82593       0.01053      -0.01053
     -12.81193       0.01061      -0.01061
     -12.79893       0.01069      -0.01069
     -12.78593       0.01077      -0.01077
     -12.77193       0.01083      -0.01083
     -12.75893       0.01084      -0.01084
     -12.74593       0.01085      -0.01085
     -12.73193       0.01087      -0.01087
     -12.71893       0.01088      -0.01088
     -12.70593       0.01090      -0.01090
     -12.69193       0.01093      -0.01093
     -12.67893       0.01095      -0.01095
     -12.66593       0.01098      -0.01098
     -12.65193       0.01102      -0.01102
